Main Category,Sub Category,Sub Category Link,Job Title,Job Title Link,Salary,Salary Link,Average Salary,Educational Levels,No of Candidates,No of Jobs,Skills
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Hospice Social Worker,https://www.careerbuilder.com/jobs-hospice-social-worker,$56058,https://www.careerbuilder.com/salary-hospice-social-worker,"$66,500","{'VOCATIONAL': '$50,000', 'HIGH SCHOOL': '$49,000', 'ASSOCIATE': '$68,000', 'BACHELOR': '$66,500', 'MASTER': '$64,000', 'DOCTORATE': '$84,000'}","11,088","195,130","['Psychotherapy', 'Psychosocial', 'Mental Diseases', 'Mental Health', 'Behavioral Health', 'Progress Note', 'Medication Therapy Management', 'Intervention', 'Substance Abuse', 'Substance Dependence']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Intake Coordinator,https://www.careerbuilder.com/jobs-intake-coordinator,$43305,https://www.careerbuilder.com/salary-intake-coordinator,"$57,000","{'VOCATIONAL': '$46,000', 'HIGH SCHOOL': '$49,000', 'ASSOCIATE': '$51,500', 'BACHELOR': '$57,000', 'MASTER': '$59,500', 'DOCTORATE': '$73,000'}","59,956",0,"['Social Services', 'Case Management', 'Behavioral Health', 'Social Work', 'Intake', 'Utilization Management', 'Human Services', 'Assessments', 'Mental Health', 'Managed Care']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Licensed Clinical Social Worker,https://www.careerbuilder.com/jobs-licensed-clinical-social-worker,$63597,https://www.careerbuilder.com/salary-licensed-clinical-social-worker,"$68,500","{'VOCATIONAL': '$67,000', 'HIGH SCHOOL': '$68,500', 'ASSOCIATE': '$65,500', 'BACHELOR': '$71,000', 'MASTER': '$68,500', 'DOCTORATE': '$82,500'}","26,295","1,015,357","['Assertiveness', 'Client Rapport', 'Phone Sales', 'Selling Techniques', 'Cold Calling', 'Sales', 'Retention Management', 'Telemarketing', 'Marketing', 'Customer Experience', 'Licensed Marriage And Family Therapist (Lmft)', 'Licensed Professional Counselor (Lpc)', 'Licensed Clinical Social Worker (Lcsw)', 'Radiation Treatment Planning', 'Community Mental Health Services', 'Clinical Social Work', 'Substance Abuse Counseling', 'Licensed Clinical Professional Counselor', 'Diagnostic And Statistical Manual (Of Mental Disorders)', 'Family Therapy']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Life Coach,https://www.careerbuilder.com/jobs-life-coach,$57455,https://www.careerbuilder.com/salary-life-coach,"$101,000","{'VOCATIONAL': '$69,500', 'HIGH SCHOOL': '$62,000', 'ASSOCIATE': '$68,000', 'BACHELOR': '$82,000', 'MASTER': '$93,000', 'DOCTORATE': '$104,000'}","208,626","4,227,353","['Life Skills', 'Child Welfare', 'Anger Management', 'Social Work', 'Family Therapy', 'Crisis Intervention', 'Intervention', 'Child Development', 'Human Services', 'Human Development']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Medical Social Worker,https://www.careerbuilder.com/jobs-medical-social-worker,$54236,https://www.careerbuilder.com/salary-medical-social-worker,"$61,000","{'VOCATIONAL': '$50,000', 'HIGH SCHOOL': '$49,500', 'ASSOCIATE': '$56,500', 'BACHELOR': '$58,000', 'MASTER': '$64,000', 'DOCTORATE': '$82,000'}","88,424","1,611,613","['Psychotherapy', 'Behavioral Health', 'Long Term Care', 'Utilization Management', 'Mental Health', 'Therapies', 'Hospice', 'Rehabilitations', 'Case Management', 'Psychosocial', 'Written Communication', 'Time Management', 'Prioritization', 'Insurance', 'Computer Literacy', 'Decision Making', 'Cancellations', 'Call Centers', 'Confidentiality']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Mentor,https://www.careerbuilder.com/jobs-mentor,$52519,https://www.careerbuilder.com/salary-mentor,"$85,000","{'VOCATIONAL': '$67,500', 'HIGH SCHOOL': '$63,000', 'ASSOCIATE': '$69,500', 'BACHELOR': '$78,500', 'MASTER': '$89,000', 'DOCTORATE': '$98,000'}","469,057","7,440,515","['Instructing', 'Linguistics', 'Active Learning', 'Active Listening', 'Creative Problem Solving', 'Time Management', 'Advising', 'Interpersonal Communications', 'Written Communication']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Patient Service Representative,https://www.careerbuilder.com/jobs-patient-service-representative,$36827,https://www.careerbuilder.com/salary-patient-service-representative,"$62,500","{'VOCATIONAL': '$42,500', 'HIGH SCHOOL': '$45,000', 'ASSOCIATE': '$47,500', 'BACHELOR': '$61,500', 'MASTER': '$68,500', 'DOCTORATE': '$89,000'}","350,672","2,202,960","['Customer Service', 'Scheduling Appointments', 'Enter Patient Demographic', 'Verify Patient Information', 'Provide Directional Information', 'Process Patient Payment', 'Medicare', 'Medicaid', 'Insurance Verification', 'Insurance Billing', 'Updating Medical Records', 'Correct Patient Information', 'Patient Contact']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Peer Support Specialist,https://www.careerbuilder.com/jobs-peer-support-specialist,$72741,https://www.careerbuilder.com/salary-peer-support-specialist,"$76,000","{'VOCATIONAL': '$66,000', 'HIGH SCHOOL': '$60,500', 'ASSOCIATE': '$66,500', 'BACHELOR': '$76,000', 'MASTER': '$79,500', 'DOCTORATE': '$97,000'}","57,640","675,414","['Progress Note', 'Community Mental Health Services', 'Adolescence', 'Radiation Treatment Planning', 'Family Therapy', 'Clinical Supervision', 'Anger Management', 'Intervention', 'Substance Abuse', 'Dual Diagnosis']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Private Investigator,https://www.careerbuilder.com/jobs-private-investigator,$58170,https://www.careerbuilder.com/salary-private-investigator,"$75,500","{'VOCATIONAL': '$57,500', 'HIGH SCHOOL': '$55,000', 'ASSOCIATE': '$64,000', 'BACHELOR': '$69,500', 'MASTER': '$83,500', 'DOCTORATE': '$105,500'}","13,686","123,315","['Electronic Mailing', 'Political Action Committee (Pac)', 'Troubleshooting (Problem Solving)']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Program Assistant,https://www.careerbuilder.com/jobs-program-assistant,$44238,https://www.careerbuilder.com/salary-program-assistant,"$62,500","{'VOCATIONAL': '$49,500', 'HIGH SCHOOL': '$50,000', 'ASSOCIATE': '$53,000', 'BACHELOR': '$61,500', 'MASTER': '$70,000', 'DOCTORATE': '$83,500'}","1,349,166","11,195,389","['Microsoft Outlook', 'Microsoft Excel', 'Microsoft Office', 'Written Communication', 'Clerical Works', 'Computer Literacy', 'Data Entry', 'Microsoft Powerpoint', 'Customer Service', 'Filing']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Public Health Analyst,https://www.careerbuilder.com/jobs-public-health-analyst,$72282,https://www.careerbuilder.com/salary-public-health-analyst,"$91,500","{'VOCATIONAL': '$79,000', 'HIGH SCHOOL': '$74,500', 'ASSOCIATE': '$83,000', 'BACHELOR': '$91,000', 'MASTER': '$97,500', 'DOCTORATE': '$105,000'}","64,518","619,065","['Curriculum Development', 'Teaching', 'Adult Education', 'Curriculums', 'Social Sciences', 'Public Speaking', 'Instructional Design', 'Program Evaluations', 'Course Evaluations', 'Educational Leadership']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Referral Coordinator,https://www.careerbuilder.com/jobs-referral-coordinator,$44973,https://www.careerbuilder.com/salary-referral-coordinator,"$60,500","{'VOCATIONAL': '$47,000', 'HIGH SCHOOL': '$52,000', 'ASSOCIATE': '$55,500', 'BACHELOR': '$63,000', 'MASTER': '$67,000', 'DOCTORATE': '$81,500'}","112,295","927,084",[]
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Relationship Manager,https://www.careerbuilder.com/jobs-relationship-manager,$90261,https://www.careerbuilder.com/salary-relationship-manager,"$83,000","{'VOCATIONAL': '$65,000', 'HIGH SCHOOL': '$63,000', 'ASSOCIATE': '$69,000', 'BACHELOR': '$83,500', 'MASTER': '$96,000', 'DOCTORATE': '$106,500'}","1,566,277","17,560,535","['Operations', 'Leadership', 'Coordinating', 'Prioritization', 'Service Orientation', 'Problem Solving', 'Operations Management', 'Training', 'Appointment Scheduling', 'Brokerage', 'Business Development', 'Relationship Building', 'Revenues', 'Financial Services', 'Sales Management', 'Value (Economy)', 'Business Administration', 'Partnerships', 'Investments']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Resident Assistant,https://www.careerbuilder.com/jobs-resident-assistant,$35483,https://www.careerbuilder.com/salary-resident-assistant,"$55,000","{'VOCATIONAL': '$43,500', 'HIGH SCHOOL': '$43,500', 'ASSOCIATE': '$50,000', 'BACHELOR': '$54,500', 'MASTER': '$62,500', 'DOCTORATE': '$80,500'}","236,099","2,177,208","['Assisted Living', 'Caregiving', 'Elderly Care', 'Home Care', 'Senior Living', 'Dementia', 'Hospice', 'Personal Care', 'Nursing Homes', 'Rehabilitations']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Residential Aide,https://www.careerbuilder.com/jobs-residential-aide,$32813,https://www.careerbuilder.com/salary-residential-aide,"$48,000","{'VOCATIONAL': '$43,500', 'HIGH SCHOOL': '$42,000', 'ASSOCIATE': '$45,500', 'BACHELOR': '$49,500', 'MASTER': '$53,500', 'DOCTORATE': '$64,000'}","14,622","124,029","['Intervention', 'Mental Health', 'Mental Diseases', 'Daily Household Chores', 'Tracking Forms', 'Socialization Activities', 'Case Planning', 'Therapeutic Care', 'Prepare Records', 'Nonverbal Communication', 'Behavioral Problems', 'Human Services', 'Crisis Intervention', 'Substance Abuse', 'Social Skills', 'Social Services', 'Behavioral Health', 'Treatment Plans', 'Assessments', 'Crisis Management']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Residential Counselor,https://www.careerbuilder.com/jobs-residential-counselor,$43224,https://www.careerbuilder.com/salary-residential-counselor,"$51,500","{'VOCATIONAL': '$49,000', 'HIGH SCHOOL': '$46,000', 'ASSOCIATE': '$47,000', 'BACHELOR': '$48,500', 'MASTER': '$54,000', 'DOCTORATE': '$66,500'}","28,629","199,816","['Adolescence', 'Crisis Intervention', 'Community Mental Health Services', 'Substance Abuse Counseling', 'Dual Diagnosis', 'Substance Dependence', 'Community Mediation', 'Progress Note', 'Homelessness', 'Intervention', 'Child Welfare', 'Family Therapy', 'Crisis Intervention', 'Adolescence', 'Community Mental Health Services', 'Substance Abuse', 'Life Skills', 'Radiation Treatment Planning', 'Anger Management', 'Social Work']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Room Attendant,https://www.careerbuilder.com/jobs-room-attendant,$28535,https://www.careerbuilder.com/salary-room-attendant,"$46,500","{'VOCATIONAL': '$37,000', 'HIGH SCHOOL': '$42,500', 'ASSOCIATE': '$47,500', 'BACHELOR': '$55,000', 'MASTER': '$56,000', 'DOCTORATE': '$87,000'}","62,202","490,127","['Cleaning', 'Sanitation', 'Make Bed', 'Hotel Experience', 'Cleaning Duties', 'Custodial Responsibilities', 'Customer Service Demeanor', 'Hotel Housekeeping', 'Housekeeping Experience', 'Hygiene Policy', 'Proper Cleaning Techniques', 'Remove Trash', 'Clean Guest Room', 'Clean Bathroom', 'Assist Guest', 'Process Laundry', 'Clean Room']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Sales Engineer,https://www.careerbuilder.com/jobs-sales-engineer,$91346,https://www.careerbuilder.com/salary-sales-engineer,"$91,500","{'VOCATIONAL': '$69,000', 'HIGH SCHOOL': '$65,500', 'ASSOCIATE': '$70,500', 'BACHELOR': '$93,000', 'MASTER': '$113,500', 'DOCTORATE': '$127,500'}","423,961","4,891,637","['Sales Engineering', 'Technical Sales', 'Unified Communications', 'Web Hosting Services', 'Commercialization', 'Direct Selling', 'Solution Selling', 'Lead Generation', 'Multi Level Marketing', 'Consultative Approaches']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Sanitation Worker,https://www.careerbuilder.com/jobs-sanitation-worker,$30540,https://www.careerbuilder.com/salary-sanitation-worker,$0,"{'VOCATIONAL': '$44,500', 'HIGH SCHOOL': '$44,000', 'ASSOCIATE': '$48,500', 'BACHELOR': '$52,000', 'MASTER': '$57,500', 'DOCTORATE': '$61,500'}","71,002","796,607","['Chemical Usage', 'Cleaning', 'Sanitation', 'Sanitation Equipment', 'Understanding Of Sanitation', 'Disinfectants', 'Sanitation Duties', 'Sanitation Work', 'Industrial Cleaning', 'Clean Up Activities', 'Perform Cleaning', 'Cleaning Materials', 'Industrial Cleaning Equipment', 'Sanitation Chemicals']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,School Counselor,https://www.careerbuilder.com/jobs-school-counselor,$48901,https://www.careerbuilder.com/salary-school-counselor,"$52,000","{'VOCATIONAL': '$45,000', 'HIGH SCHOOL': '$45,000', 'ASSOCIATE': '$46,000', 'BACHELOR': '$50,000', 'MASTER': '$55,500', 'DOCTORATE': '$66,000'}","146,320","862,719","['Intellectual', 'Literacy', 'Creativity', 'Professional Development', 'Decision Making', 'Active Listening', 'Instructions', 'Leadership Ethics', 'Interpersonal Communications', 'Time Management']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,School Social Worker,https://www.careerbuilder.com/jobs-school-social-worker,$49687,https://www.careerbuilder.com/salary-school-social-worker,"$57,000","{'VOCATIONAL': '$48,000', 'HIGH SCHOOL': '$46,500', 'ASSOCIATE': '$50,500', 'BACHELOR': '$52,000', 'MASTER': '$58,500', 'DOCTORATE': '$75,500'}","115,290",0,"['Family Therapy', 'Radiation Treatment Planning', 'Child Welfare', 'Licensed Clinical Social Worker (Lcsw)', 'Community Mental Health Services', 'Mental Health Counseling', 'Substance Abuse', 'Crisis Intervention', 'Licensed Master Social Worker', 'Adolescence']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Service Manager,https://www.careerbuilder.com/jobs-service-manager,$57488,https://www.careerbuilder.com/salary-service-manager,"$75,000","{'VOCATIONAL': '$57,500', 'HIGH SCHOOL': '$54,000', 'ASSOCIATE': '$60,000', 'BACHELOR': '$73,500', 'MASTER': '$86,000', 'DOCTORATE': '$96,500'}","4,473,845","47,146,908",[]
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Service Technician,https://www.careerbuilder.com/jobs-service-technician,$51047,https://www.careerbuilder.com/salary-service-technician,"$62,000","{'VOCATIONAL': '$54,500', 'HIGH SCHOOL': '$53,500', 'ASSOCIATE': '$57,000', 'BACHELOR': '$63,500', 'MASTER': '$71,500', 'DOCTORATE': '$90,000'}","1,070,173","11,582,727","['Repairing (Computer Systems)', 'Removals', 'Circuit Switches', 'Troubleshooting (Problem Solving)', 'Assembling', 'Preventive Maintenance', 'Machinery', 'Rigging (Sailing Ship)', 'Motors', 'Wrench']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Social Services,https://www.careerbuilder.com/jobs-social-services,$50995,https://www.careerbuilder.com/salary-social-services,"$69,500","{'VOCATIONAL': '$54,000', 'HIGH SCHOOL': '$50,000', 'ASSOCIATE': '$56,000', 'BACHELOR': '$62,000', 'MASTER': '$67,500', 'DOCTORATE': '$81,000'}","2,131,670","15,955,592","['Psychosocial', 'Psychotherapy', 'Behavioral Health', 'Mental Health', 'Medication Therapy Management', 'Progress Note', 'Mental Diseases', 'Community Health', 'Psychiatry', 'Therapies']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Social Services Assistant,https://www.careerbuilder.com/jobs-social-services-assistant,$47362,https://www.careerbuilder.com/salary-social-services-assistant,"$57,500","{'VOCATIONAL': '$49,000', 'HIGH SCHOOL': '$47,500', 'ASSOCIATE': '$51,500', 'BACHELOR': '$57,000', 'MASTER': '$63,000', 'DOCTORATE': '$78,000'}","998,440","2,581,351",[]
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Spa Manager,https://www.careerbuilder.com/jobs-spa-manager,$52156,https://www.careerbuilder.com/salary-spa-manager,"$72,000","{'VOCATIONAL': '$58,500', 'HIGH SCHOOL': '$53,500', 'ASSOCIATE': '$63,500', 'BACHELOR': '$74,500', 'MASTER': '$85,000', 'DOCTORATE': '$87,500'}","68,887","307,459","['Leadership', 'Innovation', 'Hospitality', 'Training', 'Visionary', 'Inclusion', 'Interpersonal Skills', 'Training And Development', 'Recruitment', 'Restaurant Operation']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Spiritual Director,https://www.careerbuilder.com/jobs-spiritual-director,$54836,https://www.careerbuilder.com/salary-spiritual-director,"$64,500","{'VOCATIONAL': '$73,500', 'HIGH SCHOOL': '$52,500', 'ASSOCIATE': '$50,500', 'BACHELOR': '$62,500', 'MASTER': '$63,000', 'DOCTORATE': '$78,000'}","10,200","241,561","['Nursing', 'Hospice', 'Assisted Living', 'Rehabilitations', 'Long Term Care', 'Geriatrics', 'Registered Nurse', 'Hospitalization', 'Caregiving', 'Licensed Practical Nurse']"
Business Jobs,Service,https://www.careerbuilder.com/browse/category/service,Student Advisor,https://www.careerbuilder.com/jobs-student-advisor,$56771,https://www.careerbuilder.com/salary-student-advisor,"$69,000","{'VOCATIONAL': '$58,500', 'HIGH SCHOOL': '$48,000', 'ASSOCIATE': '$56,000', 'BACHELOR': '$63,000', 'MASTER': '$76,000', 'DOCTORATE': '$93,500'}","112,186",0,"['Time Management', 'Microsoft Office', 'Written Communication', 'Microsoft Powerpoint', 'Microsoft Outlook', 'Active Listening', 'Microsoft Excel', 'Linguistics', 'Interpersonal Skills', 'Communications']"
